geonameid	name	latitude	longitude	cc	timezone
1269135	Jaunpur	25.75356	82.68689	IN	Asia/Kolkata
1269153	Jatara	25.00964	79.04869	IN	Asia/Kolkata
1269154	Jatani	20.15975	85.70742	IN	Asia/Kolkata
1269158	Jaswantnagar	26.88271	78.90256	IN	Asia/Kolkata
1269168	Jaspur	29.27919	78.82798	IN	Asia/Kolkata
1269175	Jasidih	24.51379	86.64576	IN	Asia/Kolkata
1269177	Jashpurnagar	22.88783	84.13864	IN	Asia/Kolkata
1269179	Jasdan	22.03709	71.20794	IN	Asia/Kolkata
1269183	Jarwal	27.1629	81.54179	IN	Asia/Kolkata
1269217	Jaora	23.63783	75.12711	IN	Asia/Kolkata
1269227	Jansath	29.32502	77.85044	IN	Asia/Kolkata
1269239	Janjgir	22.00922	82.5778	IN	Asia/Kolkata
1269247	Jangipur	24.47001	88.07659	IN	Asia/Kolkata
1269256	Jangaon	17.72602	79.15236	IN	Asia/Kolkata
1269269	Jandiala	31.1593	75.61755	IN	Asia/Kolkata
1269280	Jamuria	23.70468	87.07872	IN	Asia/Kolkata
1269291	Jamui	24.92606	86.22531	IN	Asia/Kolkata
1269298	Jamtara	23.963	86.80285	IN	Asia/Kolkata
1269300	Jamshedpur	22.80278	86.18545	IN	Asia/Kolkata
1269317	Jamnagar	22.47292	70.06673	IN	Asia/Kolkata
1269321	Jammu	32.73528	74.86167	IN	Asia/Kolkata
1269323	Jammalamadugu	14.84677	78.38314	IN	Asia/Kolkata
1269328	Jamkhandi	16.50461	75.29146	IN	Asia/Kolkata
1269350	Jambusar	22.05236	72.80074	IN	Asia/Kolkata
1269374	Jamalpur	25.31258	86.48888	IN	Asia/Kolkata
1269377	Jamai	22.19644	78.59191	IN	Asia/Kolkata
1269379	Jamadoba	23.71667	86.4	IN	Asia/Kolkata
1269388	Jalpaiguri	26.51667	88.73333	IN	Asia/Kolkata
1269392	Jalor	25.34558	72.61559	IN	Asia/Kolkata
1269395	Jalna	19.84102	75.88636	IN	Asia/Kolkata
1269406	Jalgaon Jamod	21.05194	76.53464	IN	Asia/Kolkata
1269407	Jalgaon	21.00292	75.56602	IN	Asia/Kolkata
1269413	Jaleshwar	21.80176	87.2225	IN	Asia/Kolkata
1269415	Jalesar	27.47315	78.3031	IN	Asia/Kolkata
1269422	Jalaun	26.1451	79.3366	IN	Asia/Kolkata
1269435	Jalalpur	26.31162	82.73859	IN	Asia/Kolkata
1269439	Jalalpore	20.94896	72.89829	IN	Asia/Kolkata
1269441	Jalali	27.8668	78.25267	IN	Asia/Kolkata
1269445	Jalalabad	30.60622	74.25727	IN	Asia/Kolkata
1269446	Jalalabad	29.61853	77.43908	IN	Asia/Kolkata
1269447	Jalalabad	27.72625	79.65523	IN	Asia/Kolkata
1269477	Jajpur	20.84852	86.33729	IN	Asia/Kolkata
1269488	Jaito	30.45126	74.89189	IN	Asia/Kolkata
1269498	Jaitaran	26.20446	73.93676	IN	Asia/Kolkata
1269502	Jaisingpur	16.77639	74.55361	IN	Asia/Kolkata
1269507	Jaisalmer	26.91763	70.90387	IN	Asia/Kolkata
1269509	Jais	26.2649	81.54855	IN	Asia/Kolkata
1269515	Jaipur	26.91962	75.78781	IN	Asia/Kolkata
1269545	Jahazpur	25.61994	75.27609	IN	Asia/Kolkata
1269551	Jahangirabad	28.40549	78.10588	IN	Asia/Kolkata
1269557	Jahanabad	25.21368	84.9871	IN	Asia/Kolkata
1269562	Jagtial	18.79473	78.91661	IN	Asia/Kolkata
1269564	Jagraon	30.78783	75.47391	IN	Asia/Kolkata
1269570	Jaggayyapeta	16.8938	80.09807	IN	Asia/Kolkata
1269573	Jagdispur	25.46811	84.41939	IN	Asia/Kolkata
1269574	Jagdishpur	26.74967	80.5451	IN	Asia/Kolkata
1269578	Jagdalpur	19.08136	82.02131	IN	Asia/Kolkata
1269581	Jagatsinghapur	20.2557	86.17112	IN	Asia/Kolkata
1269602	Jagalur	14.51957	76.33915	IN	Asia/Kolkata
1269605	Jagadhri	30.16719	77.30367	IN	Asia/Kolkata
1269633	Jabalpur	23.16697	79.95006	IN	Asia/Kolkata
1269646	Etmadpur	27.23541	78.19829	IN	Asia/Kolkata
1269653	Itarsi	22.61477	77.76222	IN	Asia/Kolkata
1269655	Itanagar	27.08694	93.60987	IN	Asia/Kolkata
1269665	Islampur	26.26541	88.18982	IN	Asia/Kolkata
1269666	Islampur	25.14075	85.20587	IN	Asia/Kolkata
1269670	Islamnagar	28.32896	78.72524	IN	Asia/Kolkata
1269690	Irugur	11.01782	77.06285	IN	Asia/Kolkata
1269693	Irinjalakuda	10.34238	76.21124	IN	Asia/Kolkata
1269694	Iringal	11.55929	75.61663	IN	Asia/Kolkata
1269723	Ingraj Bazar	25.00447	88.14573	IN	Asia/Kolkata
1269731	Indri	29.87999	77.05972	IN	Asia/Kolkata
1269743	Indore	22.71792	75.8333	IN	Asia/Kolkata
1269751	Indi	17.17735	75.9526	IN	Asia/Kolkata
1269752	Indergarh	26.93521	79.6712	IN	Asia/Kolkata
1269761	Indapur	18.3	73.25	IN	Asia/Kolkata
1269771	Imphal	24.80805	93.9442	IN	Asia/Kolkata
1269784	Ilkal	15.95923	76.11351	IN	Asia/Kolkata
1269810	Igatpuri	19.69522	73.5626	IN	Asia/Kolkata
1269819	Idappadi	11.58624	77.83891	IN	Asia/Kolkata
1269827	Ichchapuram	19.11393	84.68721	IN	Asia/Kolkata
1269834	Ichalkaranji	16.69117	74.46054	IN	Asia/Kolkata
1269843	Hyderabad	17.38405	78.45636	IN	Asia/Kolkata
1269849	Hadagalli	15.02048	75.93185	IN	Asia/Kolkata
1269862	Husainabad	24.52849	84	IN	Asia/Kolkata
1269873	Hunsur	12.30359	76.29275	IN	Asia/Kolkata
1269876	Hungund	16.06213	76.0586	IN	Asia/Kolkata
1269908	Hukeri	16.23082	74.60244	IN	Asia/Kolkata
1269910	Hugli	22.90877	88.39674	IN	Asia/Kolkata
1269920	Hubli	15.34776	75.13378	IN	Asia/Kolkata
1269927	Howli	26.42237	90.98004	IN	Asia/Kolkata
1269934	Hosur	12.73647	77.83264	IN	Asia/Kolkata
1269935	Hospet	15.26954	76.3871	IN	Asia/Kolkata
1269936	Hoskote	13.0707	77.79814	IN	Asia/Kolkata
1269937	Hoshiarpur	31.53723	75.91269	IN	Asia/Kolkata
1269939	Narmadapuram	22.74747	77.72736	IN	Asia/Kolkata
1269943	Hosdurga	13.79631	76.28408	IN	Asia/Kolkata
1269970	Honnali	14.23976	75.64507	IN	Asia/Kolkata
1269976	Honavar	14.28088	74.44497	IN	Asia/Kolkata
1269979	Homnabad	17.77074	77.12519	IN	Asia/Kolkata
1269985	Hole Narsipur	12.78635	76.24331	IN	Asia/Kolkata
1269990	Holalkere	14.04295	76.18496	IN	Asia/Kolkata
1269993	Hojai	26.00281	92.85605	IN	Asia/Kolkata
1270000	Hodal	27.89196	77.36744	IN	Asia/Kolkata
1270021	Hisua	24.8336	85.41729	IN	Asia/Kolkata
1270022	Hisar	29.15394	75.72294	IN	Asia/Kolkata
1270032	Hiriyur	13.94455	76.61723	IN	Asia/Kolkata
1270036	Hirekerur	14.45506	75.3952	IN	Asia/Kolkata
1270059	Hirakud	21.52502	83.87275	IN	Asia/Kolkata
1270066	Hinjilikatu	19.48166	84.74489	IN	Asia/Kolkata
1270072	Hingoli	19.71464	77.14238	IN	Asia/Kolkata
1270077	Hinganghat	20.54875	78.83978	IN	Asia/Kolkata
1270079	Hindupur	13.82807	77.49143	IN	Asia/Kolkata
1270082	Hindoria	23.90345	79.56861	IN	Asia/Kolkata
1270090	Hindaun	26.73411	77.03519	IN	Asia/Kolkata
1270099	Himatnagar	23.59893	72.96602	IN	Asia/Kolkata
1270102	Hilsa	25.31642	85.28234	IN	Asia/Kolkata
1270164	Hazaribagh	23.99241	85.36162	IN	Asia/Kolkata
1270171	Haveri	14.79354	75.40448	IN	Asia/Kolkata
1270185	Hatta	24.13406	79.60119	IN	Asia/Kolkata
1270216	Hathras	27.59551	78.05201	IN	Asia/Kolkata
1270237	Hastinapur	29.16042	78.00762	IN	Asia/Kolkata
1270239	Hassan	13.00715	76.0962	IN	Asia/Kolkata
1270245	Hasimara	26.7469	89.35385	IN	Asia/Kolkata
1270251	Hasanpur	28.72249	78.28436	IN	Asia/Kolkata
1270265	Harur	12.05267	78.48023	IN	Asia/Kolkata
1270271	Harsud	22.09947	76.73423	IN	Asia/Kolkata
1270287	Harpanahalli	14.78766	75.98863	IN	Asia/Kolkata
1270291	Harpalpur	25.28773	79.33279	IN	Asia/Kolkata
1270343	Harij	23.69356	71.907	IN	Asia/Kolkata
1270349	Harihar	14.51288	75.80716	IN	Asia/Kolkata
1270351	Haridwar	29.94791	78.16025	IN	Asia/Kolkata
1270370	Hardoi	27.39491	80.13165	IN	Asia/Kolkata
1270375	Harda Khas	22.34414	77.09536	IN	Asia/Kolkata
1270393	Hapur	28.72985	77.78068	IN	Asia/Kolkata
1270396	Howrah	22.57688	88.31857	IN	Asia/Kolkata
1270407	Hanumangarh	29.58182	74.32938	IN	Asia/Kolkata
1270417	Hansi	29.10239	75.96253	IN	Asia/Kolkata
1270435	Hangal	14.76465	75.1246	IN	Asia/Kolkata
1270437	Handia	25.36379	82.18655	IN	Asia/Kolkata
1270454	Hamirpur	31.68411	76.52506	IN	Asia/Kolkata
1270455	Hamirpur	25.9553	80.14842	IN	Asia/Kolkata
1270466	Halvad	23.01516	71.18029	IN	Asia/Kolkata
1270474	Halol	22.50321	73.47242	IN	Asia/Kolkata
1270482	Haliyal	15.32864	74.75638	IN	Asia/Kolkata
1270484	Halisahar	22.93218	88.41859	IN	Asia/Kolkata
1270498	Haldwani	29.22254	79.5286	IN	Asia/Kolkata
1270509	Haldaur	29.28988	78.28437	IN	Asia/Kolkata
1270522	Hajo	26.2452	91.52525	IN	Asia/Kolkata
1270525	Hajipur	25.68544	85.20981	IN	Asia/Kolkata
1270530	Hailakandi	24.68394	92.56097	IN	Asia/Kolkata
1270543	Haflong	25.16478	93.01744	IN	Asia/Kolkata
1270554	Hadgaon	19.49552	77.65863	IN	Asia/Kolkata
1270568	Habra	22.84202	88.65606	IN	Asia/Kolkata
1270576	Gyanpur	25.33268	82.46637	IN	Asia/Kolkata
1270583	Gwalior	26.22983	78.17337	IN	Asia/Kolkata
1270598	Guskhara	23.49276	87.73484	IN	Asia/Kolkata
1270603	Guruvayur	10.5943	76.0411	IN	Asia/Kolkata
1270612	Guru Har Sahai	30.70862	74.40407	IN	Asia/Kolkata
1270618	Gursarai	25.61677	79.18053	IN	Asia/Kolkata
1270619	Gursahaiganj	27.11518	79.73174	IN	Asia/Kolkata
1270627	Gurmatkal	16.86773	77.39088	IN	Asia/Kolkata
1270642	Gurgaon	28.4601	77.02635	IN	Asia/Kolkata
1270667	Gunupur	19.0804	83.80879	IN	Asia/Kolkata
1270668	Guntur	16.29974	80.45729	IN	Asia/Kolkata
1270670	Guntakal Junction	15.17112	77.36244	IN	Asia/Kolkata
1270674	Gunnaur	28.23995	78.43994	IN	Asia/Kolkata
1270686	Gundlupet	11.81004	76.69027	IN	Asia/Kolkata
1270711	Guna	24.64691	77.3113	IN	Asia/Kolkata
1270718	Gummidipundi	13.40765	80.10879	IN	Asia/Kolkata
1270722	Gumla	23.04268	84.54429	IN	Asia/Kolkata
1270723	Gumia	23.7975	85.82523	IN	Asia/Kolkata
1270750	Guledagudda	16.05025	75.78997	IN	Asia/Kolkata
1270752	Kalaburagi	17.33583	76.83757	IN	Asia/Kolkata
1270759	Gulaothi	28.58938	77.79318	IN	Asia/Kolkata
1270763	Gulabpura	25.90448	74.66025	IN	Asia/Kolkata
1270787	Guduvancheri	12.84519	80.06055	IN	Asia/Kolkata
1270791	Gudur	14.15093	79.8521	IN	Asia/Kolkata
1270800	Gudiyatham	12.94601	78.87377	IN	Asia/Kolkata
1270801	Gudivada	16.43547	80.99555	IN	Asia/Kolkata
1270820	Gudalur	9.67826	77.24951	IN	Asia/Kolkata
1270824	Gubbi	13.31216	76.94102	IN	Asia/Kolkata
1270845	Goyerkata	26.69984	89.02565	IN	Asia/Kolkata
1270863	Govardhan	27.49658	77.46263	IN	Asia/Kolkata
1270896	Gosaba	22.16547	88.8007	IN	Asia/Kolkata
1270923	Gorantla	13.98411	77.77224	IN	Asia/Kolkata
1270926	Gorakhpur	29.44768	75.67206	IN	Asia/Kolkata
1270927	Gorakhpur	26.76628	83.36889	IN	Asia/Kolkata
1270947	Gobichettipalayam	11.45496	77.4422	IN	Asia/Kolkata
1270965	Gopalganj	26.46734	84.44041	IN	Asia/Kolkata
1270990	Gondia	21.46026	80.19205	IN	Asia/Kolkata
1270994	Gondal	21.96074	70.80255	IN	Asia/Kolkata
1270996	Gonda City	27.13181	81.95332	IN	Asia/Kolkata
1271005	Gomoh	23.87355	86.1516	IN	Asia/Kolkata
1271049	Gola Gokarannath	28.07837	80.47054	IN	Asia/Kolkata
1271050	Golaghat	26.51167	93.95951	IN	Asia/Kolkata
1271062	Gokavaram	17.25823	81.84985	IN	Asia/Kolkata
1271064	Gokarna	14.55	74.31667	IN	Asia/Kolkata
1271067	Gokak	16.16901	74.82393	IN	Asia/Kolkata
1271079	Gohana	29.13777	76.70247	IN	Asia/Kolkata
1271083	Gohadi	26.43278	78.44205	IN	Asia/Kolkata
1271107	Godhra	22.77547	73.61488	IN	Asia/Kolkata
1271113	Godda	24.827	87.2125	IN	Asia/Kolkata
1271131	Gobindpur	22.63393	86.07162	IN	Asia/Kolkata
1271142	Gobardanga	22.8774	88.75479	IN	Asia/Kolkata
1271151	Goalpara	26.17668	90.62634	IN	Asia/Kolkata
1271175	Giridih	24.18622	86.30875	IN	Asia/Kolkata
1271199	Gingee	12.25282	79.41727	IN	Asia/Kolkata
1271212	Giddarbaha	30.19953	74.66627	IN	Asia/Kolkata
1271213	Giddalur	15.37439	78.92609	IN	Asia/Kolkata
1271244	Ghugus	19.9381	79.11192	IN	Asia/Kolkata
1271250	Ghoti Budrukh	19.71641	73.62821	IN	Asia/Kolkata
1271259	Ghosi	26.10587	83.5393	IN	Asia/Kolkata
1271306	Ghazipur	25.58333	83.58526	IN	Asia/Kolkata
1271308	Ghaziabad	28.66535	77.43915	IN	Asia/Kolkata
1271319	Ghatsila	22.58531	86.47682	IN	Asia/Kolkata
1271343	Ghatanji	20.14183	78.31333	IN	Asia/Kolkata
1271345	Ghatampur	26.15272	80.16803	IN	Asia/Kolkata
1271346	Ghatal	22.66244	87.73399	IN	Asia/Kolkata
1271363	Gharaunda	29.53692	76.97142	IN	Asia/Kolkata
1271413	Gevrai	19.26372	75.75007	IN	Asia/Kolkata
1271439	Gaya	24.79686	85.00385	IN	Asia/Kolkata
1271453	Gauripur	26.08334	89.96118	IN	Asia/Kolkata
1271459	Gauribidanur	13.61072	77.51738	IN	Asia/Kolkata
1271476	Guwahati	26.1844	91.7458	IN	Asia/Kolkata
1271493	Garhwa	24.16002	83.80755	IN	Asia/Kolkata
1271495	Garui	22.63333	88.4	IN	Asia/Kolkata
1271533	Gariadhar	21.53889	71.57737	IN	Asia/Kolkata
1271538	Garhshankar	31.21537	76.14149	IN	Asia/Kolkata
1271543	Garhmuktesar	28.78732	78.10214	IN	Asia/Kolkata
1271563	Garhakota	23.7791	79.14321	IN	Asia/Kolkata
1271613	Gannavaram	16.54092	80.80213	IN	Asia/Kolkata
1271631	Gangtok	27.32574	88.61216	IN	Asia/Kolkata
1271642	Gangolli	13.65024	74.67072	IN	Asia/Kolkata
1271644	Gangoh	29.78004	77.26346	IN	Asia/Kolkata
1271662	Gangawati	15.4313	76.52933	IN	Asia/Kolkata
1271670	Gangarampur	25.40138	88.52978	IN	Asia/Kolkata
1271675	Gangapur	26.47249	76.71744	IN	Asia/Kolkata
1271676	Gangapur	25.21954	74.26028	IN	Asia/Kolkata
1271680	Gangapur	19.69718	75.01045	IN	Asia/Kolkata
1271685	Ganganagar	29.92009	73.87496	IN	Asia/Kolkata
1271688	Gangakher	18.96962	76.74946	IN	Asia/Kolkata
1271715	Gandhinagar	23.21667	72.68333	IN	Asia/Kolkata
1271717	Gandhidham	23.08333	70.13333	IN	Asia/Kolkata
1271722	Gandevi	20.81214	72.99811	IN	Asia/Kolkata
1271729	Gandarbal	34.22619	74.77478	IN	Asia/Kolkata
1271780	Gajraula	28.8457	78.2396	IN	Asia/Kolkata
1271789	Gajendragarh	15.73628	75.96976	IN	Asia/Kolkata
1271819	Gadwal	16.23504	77.79556	IN	Asia/Kolkata
1271834	Gadhinglaj	16.22291	74.3501	IN	Asia/Kolkata
1271839	Gadhada	21.96957	71.57828	IN	Asia/Kolkata
1271847	Gadarwara	22.9235	78.7849	IN	Asia/Kolkata
1271850	Gadag	15.42977	75.62971	IN	Asia/Kolkata
1271871	Fort Gloster	22.50444	88.18333	IN	Asia/Kolkata
1271874	Forbesganj	26.30253	87.26556	IN	Asia/Kolkata
1271881	Firozpur Jhirka	27.78853	76.94496	IN	Asia/Kolkata
1271883	Ferozepore	30.92574	74.61311	IN	Asia/Kolkata
1271885	Firozabad	27.15092	78.39781	IN	Asia/Kolkata
1271888	Ferokh	11.17989	75.84141	IN	Asia/Kolkata
1271891	Fazilka	30.40207	74.02836	IN	Asia/Kolkata
1271892	Fatwa	25.50958	85.30504	IN	Asia/Kolkata
1271900	Fatehpur Sikri	27.0937	77.66003	IN	Asia/Kolkata
1271910	Fatehpur	27.99486	74.95628	IN	Asia/Kolkata
1271911	Fatehpur	27.17281	81.21061	IN	Asia/Kolkata
1271912	Fatehpur	25.92774	80.81266	IN	Asia/Kolkata
1271923	Fatehgarh Churian	31.86431	74.95665	IN	Asia/Kolkata
1271929	Fatehganj West	28.4662	79.30657	IN	Asia/Kolkata
1271934	Fatehabad	29.51525	75.45554	IN	Asia/Kolkata
1271936	Fatehabad	27.02645	78.3027	IN	Asia/Kolkata
1271940	Farrukhnagar	17.07787	78.20339	IN	Asia/Kolkata
1271942	Farrukhabad	27.39134	79.5793	IN	Asia/Kolkata
1271947	Faridpur	28.20997	79.54149	IN	Asia/Kolkata
1271949	Faridkot	30.67399	74.75579	IN	Asia/Kolkata
1271951	Faridabad	28.41124	77.31316	IN	Asia/Kolkata
1271954	Farakka	24.81667	87.9	IN	Asia/Kolkata
1271965	Falakata	26.51963	89.20423	IN	Asia/Kolkata
1271975	Faizpur	21.16766	75.86006	IN	Asia/Kolkata
1271976	Fyzabad	26.77549	82.15018	IN	Asia/Kolkata
1271987	Etawah	26.77615	79.02133	IN	Asia/Kolkata
1272008	Erraguntla	14.63853	78.53974	IN	Asia/Kolkata
1272013	Erode	11.3428	77.72741	IN	Asia/Kolkata
1272022	Erattupetta	9.68747	76.77891	IN	Asia/Kolkata
1272025	Erandol	20.92206	75.32641	IN	Asia/Kolkata
1272045	Emmiganur	15.77203	77.48345	IN	Asia/Kolkata
1272051	Ellore	16.71311	81.10437	IN	Asia/Kolkata
1272052	Elur	10.06667	76.28333	IN	Asia/Kolkata
1272061	Ellenabad	29.45282	74.66122	IN	Asia/Kolkata
1272084	Elamanchili	17.54907	82.85749	IN	Asia/Kolkata
1272101	Egra	21.89947	87.53794	IN	Asia/Kolkata
1272140	Dwarka	22.23944	68.96778	IN	Asia/Kolkata
1272175	Durgapur	23.51583	87.30801	IN	Asia/Kolkata
1272177	Durgapur	20.0054	79.30273	IN	Asia/Kolkata
1272181	Durg	21.19147	81.27619	IN	Asia/Kolkata
1272201	Dungarpur	23.84306	73.71466	IN	Asia/Kolkata
1272207	Ganj Dundwara	27.73308	78.94119	IN	Asia/Kolkata
1272225	Dumraon	25.55265	84.15149	IN	Asia/Kolkata
1272229	Dumra	26.56708	85.5204	IN	Asia/Kolkata
1272237	Dumka	24.26778	87.24855	IN	Asia/Kolkata
1272242	Dum Duma	27.56884	95.55664	IN	Asia/Kolkata
1272243	Dam Dam	22.63341	88.42286	IN	Asia/Kolkata
1272259	Duliajan	27.36035	95.31806	IN	Asia/Kolkata
1272277	Dugda	23.74516	86.17175	IN	Asia/Kolkata
1272320	Dubrajpur	23.7902	87.37648	IN	Asia/Kolkata
1272367	Dornakal	17.44475	80.14905	IN	Asia/Kolkata
1272375	Doraha	30.79953	76.02355	IN	Asia/Kolkata
1272396	Dongargarh	21.18893	80.75459	IN	Asia/Kolkata
1272411	Dondaicha	21.3236	74.56804	IN	Asia/Kolkata
1272423	Dombivli	19.21667	73.08333	IN	Asia/Kolkata
1272473	Doddaballapura	13.29452	77.53777	IN	Asia/Kolkata
1272476	Doda	33.14916	75.54746	IN	Asia/Kolkata
1272502	Diu	20.71405	70.98224	IN	Asia/Kolkata
1272513	Disa	24.25612	72.17928	IN	Asia/Kolkata
1272525	Diphu	25.84341	93.43116	IN	Asia/Kolkata
1272532	Dinhata	26.13526	89.46129	IN	Asia/Kolkata
1272540	Dindori	22.94141	81.07975	IN	Asia/Kolkata
1272543	Dindigul	10.36896	77.98036	IN	Asia/Kolkata
1272546	Dinanagar	32.13664	75.47291	IN	Asia/Kolkata
1272552	Dimapur	25.91174	93.7217	IN	Asia/Kolkata
1272596	Digras	20.1035	77.71846	IN	Asia/Kolkata
1272606	Diglur	18.54829	77.57695	IN	Asia/Kolkata
1272610	Dighwara	25.74434	85.01003	IN	Asia/Kolkata
1272629	Digboi	27.39321	95.61839	IN	Asia/Kolkata
1272639	Dig	27.47188	77.32564	IN	Asia/Kolkata
1272640	Didwana	27.40096	74.57537	IN	Asia/Kolkata
1272646	Dicholi	15.59319	73.94571	IN	Asia/Kolkata
1272648	Dibrugarh	27.47989	94.90837	IN	Asia/Kolkata
1272653	Dibai	28.20849	78.26173	IN	Asia/Kolkata
1272657	Diamond Harbour	22.19101	88.19047	IN	Asia/Kolkata
1272670	Dhuri	30.36846	75.86791	IN	Asia/Kolkata
1272674	Dhupgari	26.58904	89.00732	IN	Asia/Kolkata
1272689	Dhulian	24.68127	87.9535	IN	Asia/Kolkata
1272691	Dhulia	20.9013	74.77737	IN	Asia/Kolkata
1272694	Dhuburi	26.01856	89.98564	IN	Asia/Kolkata
1272699	Dhrol	22.567	70.41769	IN	Asia/Kolkata
1272701	Dhrangadhra	22.99167	71.46793	IN	Asia/Kolkata
1272720	Dhoraji	21.73359	70.45004	IN	Asia/Kolkata
1272722	Dhone	15.3952	77.8715	IN	Asia/Kolkata
1272733	Dholka	22.72732	72.44128	IN	Asia/Kolkata
1272768	Dhing	26.46793	92.47336	IN	Asia/Kolkata
1272780	Dhenkanal	20.65744	85.59693	IN	Asia/Kolkata
1272790	Dhekiajuli	26.70367	92.47808	IN	Asia/Kolkata
1272802	Dhaurahra	27.99814	81.08975	IN	Asia/Kolkata
1272805	Dhaulpur	26.69286	77.87968	IN	Asia/Kolkata
1272819	Dharur	18.82017	76.10937	IN	Asia/Kolkata
1272822	Dharuhera	28.20553	76.79691	IN	Asia/Kolkata
1272832	Dharamsala	32.22006	76.32013	IN	Asia/Kolkata
1272842	Dharmavaram	14.41435	77.72035	IN	Asia/Kolkata
1272847	Dharmapuri	12.1277	78.15794	IN	Asia/Kolkata
1272852	Dharmanagar	24.36667	92.16667	IN	Asia/Kolkata
1272856	Dharmadam	11.77538	75.46459	IN	Asia/Kolkata
1272857	Dharmabad	18.89116	77.8494	IN	Asia/Kolkata
1272860	Dhariwal	31.95616	75.32386	IN	Asia/Kolkata
1272861	Dhari	21.32855	71.02645	IN	Asia/Kolkata
1272873	Dharapuram	10.73828	77.53223	IN	Asia/Kolkata
1272874	Dharangaon	21.01187	75.27407	IN	Asia/Kolkata
1272881	Dharampur	20.53693	73.17368	IN	Asia/Kolkata
1272892	Dhar	22.59373	75.29774	IN	Asia/Kolkata
1272962	Dhanera	24.50967	72.02343	IN	Asia/Kolkata
1272970	Dhandhuka	22.38185	71.98664	IN	Asia/Kolkata
1272979	Dhanbad	23.79759	86.42992	IN	Asia/Kolkata
1272983	Dhanaura	28.95912	78.25629	IN	Asia/Kolkata
1272985	Dhanaula	30.28216	75.57341	IN	Asia/Kolkata
1272997	Dhamtari	20.70718	81.54874	IN	Asia/Kolkata
1273002	Dhampur	29.30883	78.51083	IN	Asia/Kolkata
1273006	Dhamnod	22.20928	75.47057	IN	Asia/Kolkata
1273043	Dhaka	26.67479	85.16698	IN	Asia/Kolkata
1273066	Dewas	22.96585	76.05526	IN	Asia/Kolkata
1273083	Deoli	25.75728	75.37991	IN	Asia/Kolkata
1273098	Devgarh	25.52533	73.90812	IN	Asia/Kolkata
1273104	Devgadh Bariya	22.70517	73.90882	IN	Asia/Kolkata
1273109	Devarkonda	16.69186	78.92073	IN	Asia/Kolkata
1273123	Devanhalli	13.24655	77.71183	IN	Asia/Kolkata
1273128	Devakottai	9.94704	78.8233	IN	Asia/Kolkata
1273136	Deulgaon Raja	20.01757	76.03755	IN	Asia/Kolkata
1273153	Deshnoke	27.79836	73.34297	IN	Asia/Kolkata
1273181	Depalpur	22.85095	75.54224	IN	Asia/Kolkata
1273191	Deori Khas	23.39017	79.0163	IN	Asia/Kolkata
1273193	Deoria	26.50167	83.77936	IN	Asia/Kolkata
1273206	Deoranian	28.62989	79.47648	IN	Asia/Kolkata
1273228	Deoli	20.6492	78.48023	IN	Asia/Kolkata
1273232	Deolali	19.94404	73.83441	IN	Asia/Kolkata
1273241	Deoghar	24.48983	86.69902	IN	Asia/Kolkata
1273246	Deogarh	21.53827	84.73337	IN	Asia/Kolkata
1273265	Deoband	29.69505	77.67964	IN	Asia/Kolkata
1273272	Denkanikota	12.5301	77.78887	IN	Asia/Kolkata
1273294	Delhi	28.65195	77.23149	IN	Asia/Kolkata
1273309	Dehri	24.90247	84.18217	IN	Asia/Kolkata
1273313	Dehra Dun	30.32443	78.03392	IN	Asia/Kolkata
1273368	Davangere	14.46693	75.92694	IN	Asia/Kolkata
1273369	Dausa	26.89	76.33584	IN	Asia/Kolkata
1273374	Daund	18.46515	74.58375	IN	Asia/Kolkata
1273390	Daudnagar	25.03473	84.40095	IN	Asia/Kolkata
1273397	Dattapur	20.78075	78.1407	IN	Asia/Kolkata
1273403	Datia	25.67312	78.45908	IN	Asia/Kolkata
1273409	Dataganj	28.0253	79.40819	IN	Asia/Kolkata
1273410	Dasuya	31.81679	75.6531	IN	Asia/Kolkata
1273416	Dasna	28.67736	77.52252	IN	Asia/Kolkata
1273434	Daryapur	20.92489	77.32644	IN	Asia/Kolkata
1273440	Darwha	20.31017	77.77257	IN	Asia/Kolkata
1273448	Darsi	15.76978	79.67939	IN	Asia/Kolkata
1273467	Darjiling	27.03333	88.26667	IN	Asia/Kolkata
1273491	Darbhanga	26.15216	85.89707	IN	Asia/Kolkata
1273574	Dandeli	15.26667	74.61667	IN	Asia/Kolkata
1273581	Dinapore	25.63705	85.04794	IN	Asia/Kolkata
1273587	Damoh	23.83312	79.4419	IN	Asia/Kolkata
1273593	Damnagar	21.69232	71.51747	IN	Asia/Kolkata
1273618	Daman	20.41431	72.83236	IN	Asia/Kolkata
1273626	Daltonganj	24.03971	84.0658	IN	Asia/Kolkata
1273628	Dalsingh Sarai	25.66795	85.83636	IN	Asia/Kolkata
1273642	Dalkola	25.87577	87.84009	IN	Asia/Kolkata
1273665	Dakor	22.75268	73.14967	IN	Asia/Kolkata
1273687	Dohad	22.83283	74.25986	IN	Asia/Kolkata
1273704	Dahegam	23.16903	72.82161	IN	Asia/Kolkata
1273708	Dahanu	19.96778	72.71263	IN	Asia/Kolkata
1273724	Dadri	28.55257	77.55403	IN	Asia/Kolkata
1273745	Dabwali	29.94906	74.73832	IN	Asia/Kolkata
1273751	Dabra	25.88572	78.33221	IN	Asia/Kolkata
1273756	Daboh	26.00239	78.87658	IN	Asia/Kolkata
1273766	Dabhoi	22.18333	73.43333	IN	Asia/Kolkata
